,r,id
marginal_1697,0.39405710097232177,35
marginal_3310,0.3720493202996048,35
marginal_9729,0.3719911109699324,35
marginal_1718,0.35878093342400896,35
marginal_483,0.3258758426153596,35
marginal_1086,0.4526411484936599,44
marginal_2755,0.39003181037968926,44
marginal_5636,0.37162397737402103,44
marginal_8703,0.342504806091134,44
marginal_9295,0.32250826410916994,44
marginal_6412,0.2603430086102394,77
marginal_8084,0.19427381428065474,77
marginal_3893,0.18280379347017836,77
marginal_2945,0.17487292533148002,77
marginal_3310,0.17072114825392695,77
marginal_3367,0.6173735308443132,94
marginal_6910,0.5766481450037544,94
marginal_1507,0.5428659601201222,94
marginal_2094,0.5118307935185981,94
marginal_7017,0.4983444564568192,94
marginal_661,0.37620871664202454,114
marginal_2980,0.3316342831966455,114
marginal_4296,0.32306322432044976,114
marginal_2461,0.31713626596760364,114
marginal_2034,0.28634023016895305,114
marginal_3036,0.43385321153417017,187
marginal_1403,0.42571354647894033,187
marginal_9956,0.39924054707536366,187
marginal_2034,0.3626223683184506,187
marginal_5810,0.2887575390803263,187
marginal_8467,0.39883754454952264,222
marginal_4421,0.15522895929449743,222
marginal_2638,0.13444158344252607,222
marginal_6863,0.13163923582420328,222
marginal_2965,0.12186158869269569,222
marginal_6910,0.533635597540822,252
marginal_1589,0.5244841656550304,252
marginal_7739,0.5200269853532885,252
marginal_4998,0.5092413750369928,252
marginal_2094,0.5013491713056232,252
marginal_5317,0.48593967725933523,370
marginal_2818,0.3890180029728216,370
marginal_3918,0.3817732086852399,370
marginal_9729,0.3636138445036825,370
marginal_3577,0.3619674391543976,370
marginal_9729,0.5543170026808129,483
marginal_4031,0.5379388283314039,483
marginal_2072,0.5121740629266612,483
marginal_871,0.5065406113682764,483
marginal_4998,0.48697934025809814,483
marginal_5131,0.46191613806551257,484
marginal_8890,0.4564538101939013,484
marginal_3577,0.45501207107008795,484
marginal_6910,0.43272650292951664,484
marginal_7741,0.43198377272581406,484
marginal_2980,0.37952867357290887,661
marginal_114,0.37620871664202454,661
marginal_4767,0.34119517345388933,661
marginal_5785,0.3249024396492282,661
marginal_3039,0.31953862959898166,661
marginal_1507,0.5741334572909463,739
marginal_8890,0.5628894466333169,739
marginal_871,0.5392044875134838,739
marginal_7017,0.518087666487047,739
marginal_1714,0.5153627020994128,739
marginal_5785,0.31367226518211055,744
marginal_5972,0.2577786308915854,744
marginal_9474,0.2502210804198251,744
marginal_8890,0.24396817631813414,744
marginal_5810,0.2199980403955099,744
marginal_2072,0.7230543585707557,871
marginal_7017,0.7143865064366861,871
marginal_2094,0.7137564058754503,871
marginal_1507,0.6867010389527218,871
marginal_4998,0.6794405178705148,871
marginal_7429,0.5967123599946774,1042
marginal_1403,0.4029770681171465,1042
marginal_2965,0.24999366984153723,1042
marginal_6863,0.24618861837939826,1042
marginal_5193,0.1870051418286517,1042
marginal_5275,0.5510093426686377,1086
marginal_44,0.4526411484936599,1086
marginal_7739,0.42504674341338017,1086
marginal_9729,0.40074548555698636,1086
marginal_4998,0.3564284283828871,1086
marginal_7016,0.5149851675071269,1103
marginal_8703,0.45647435870591896,1103
marginal_1718,0.44697992087207217,1103
marginal_1589,0.42852512838239304,1103
marginal_7739,0.4177019522214421,1103
marginal_3367,0.5808653214420714,1283
marginal_2018,0.5432456762270874,1283
marginal_7287,0.5226449113307337,1283
marginal_4732,0.5062148758668964,1283
marginal_8084,0.47170993202234357,1283
marginal_7429,0.7042028396309276,1403
marginal_3036,0.5399335557635006,1403
marginal_187,0.42571354647894033,1403
marginal_1042,0.4029770681171465,1403
marginal_4228,0.32501262092744426,1403
marginal_5658,0.3657904794473035,1415
marginal_2129,0.29111481937275707,1415
marginal_2233,0.25218271195626935,1415
marginal_8086,0.24741956484645336,1415
marginal_9474,0.23695966393226997,1415
marginal_871,0.6867010389527218,1507
marginal_8890,0.6756300194469632,1507
marginal_7017,0.6573976949089376,1507
marginal_3367,0.6291124026316323,1507
marginal_6910,0.6025725887462491,1507
marginal_2094,0.6514382659908581,1589
marginal_2072,0.5531473257045201,1589
marginal_8890,0.5414353914148677,1589
marginal_4998,0.5406083445995118,1589
marginal_871,0.5256039504296269,1589
marginal_7739,0.5536447319609181,1619
marginal_7016,0.5523869007689379,1619
marginal_3310,0.41074537201630124,1619
marginal_4373,0.3959942662900758,1619
marginal_8703,0.37747844563348176,1619
marginal_3310,0.5329211947862984,1697
marginal_35,0.39405710097232177,1697
marginal_4193,0.3411830924156891,1697
marginal_483,0.3374430254485463,1697
marginal_4031,0.2760814252799748,1697
marginal_8890,0.6659307129277485,1714
marginal_871,0.60590886995494,1714
marginal_7017,0.5481489364183798,1714
marginal_2072,0.5460319731136973,1714
marginal_6910,0.5202247104055041,1714
marginal_3367,0.6029869272739683,1718
marginal_2094,0.5858480295254725,1718
marginal_9729,0.5236368653949576,1718
marginal_7017,0.5224393101190385,1718
marginal_7739,0.501820706568752,1718
marginal_4998,0.6079752044249986,1790
marginal_6910,0.6056700079350353,1790
marginal_7739,0.5478538951700189,1790
marginal_8890,0.5205133761974411,1790
marginal_9631,0.5124400057766839,1790
marginal_8059,0.5236345184062587,1791
marginal_4356,0.3862546563616525,1791
marginal_5439,0.3633860760965698,1791
marginal_6412,0.33934387594578463,1791
marginal_8467,0.2734421675075717,1791
marginal_4732,0.3914615762310555,1792
marginal_8084,0.3901504408797736,1792
marginal_9052,0.30594670398249396,1792
marginal_3039,0.28409129965876845,1792
marginal_9121,0.2815537395433462,1792
marginal_3527,0.5118139345398657,1800
marginal_2072,0.4080236904871654,1800
marginal_9956,0.39696119281346287,1800
marginal_9729,0.39264113202687384,1800
