,r,id
marginal_8386,0.69775755460186,35
marginal_4998,0.45171829883717673,35
marginal_871,0.4444719503796689,35
marginal_2129,0.41040954297062054,35
marginal_8829,0.40392108916382474,35
marginal_8467,0.5053976997503631,44
marginal_5785,0.3906485354200205,44
marginal_114,0.369476694543976,44
marginal_4421,0.28845355695153296,44
marginal_4352,0.26271773590278213,44
marginal_5658,0.3944787572501446,77
marginal_1801,0.2109726841505093,77
marginal_1403,0.21058678980830028,77
marginal_8703,0.18022865078297132,77
marginal_7919,0.1466854917685488,77
marginal_8890,0.6155877461948643,94
marginal_4998,0.5878853424682379,94
marginal_5131,0.5731903032133875,94
marginal_739,0.5448408025034065,94
marginal_871,0.535654400891646,94
marginal_7017,0.4390921317443681,114
marginal_739,0.4103150807356775,114
marginal_8890,0.3841784753539427,114
marginal_44,0.369476694543976,114
marginal_3367,0.33413842920290815,114
marginal_370,0.5965063817658642,187
marginal_4193,0.43882184775297767,187
marginal_4228,0.38472030108911537,187
marginal_3577,0.34451506384291075,187
marginal_8059,0.3240764352355805,187
marginal_9474,0.24214290190946927,222
marginal_1792,0.21219413244374866,222
marginal_4421,0.19262588070736733,222
marginal_1415,0.19070222594923908,222
marginal_7682,0.10563786236202907,222
marginal_4998,0.6246243905890809,252
marginal_1718,0.6235393222194388,252
marginal_2072,0.5435094941907931,252
marginal_1507,0.5296736334050971,252
marginal_7017,0.5291332818767154,252
marginal_187,0.5965063817658642,370
marginal_2945,0.4422911823458462,370
marginal_2034,0.4030832614796339,370
marginal_4767,0.3805791480578291,370
marginal_4228,0.3767584879948393,370
marginal_3527,0.6085307982131326,483
marginal_2129,0.6008423378330251,483
marginal_8829,0.5895998645318756,483
marginal_8890,0.5891238286185452,483
marginal_2072,0.5804797757120304,483
marginal_2946,0.5864116353649477,484
marginal_7900,0.5097146898941475,484
marginal_2575,0.3980036281231177,484
marginal_2378,0.37063927050228046,484
marginal_2945,0.3653964417696939,484
marginal_1619,0.5853847568818564,661
marginal_6673,0.4987747511452204,661
marginal_5545,0.49580350051998817,661
marginal_7900,0.4759042909120108,661
marginal_2946,0.46163951808675,661
marginal_871,0.791200631629289,739
marginal_1507,0.7512482437698341,739
marginal_8890,0.733681400813902,739
marginal_2129,0.6769280713310402,739
marginal_1714,0.6656254052278086,739
marginal_5892,0.5348348261745627,744
marginal_8829,0.504818430901202,744
marginal_2818,0.5019872823177918,744
marginal_1791,0.4833766289279864,744
marginal_6910,0.4771035865132935,744
marginal_739,0.791200631629289,871
marginal_1507,0.7582660149763883,871
marginal_8890,0.7398049039326281,871
marginal_4998,0.7380058049635464,871
marginal_8829,0.715535359153926,871
marginal_6578,0.3394199005069241,1042
marginal_2018,0.13547779071237326,1042
marginal_2638,0.09496515476009879,1042
marginal_4193,0.09388937744462529,1042
marginal_7989,0.08901673517885819,1042
marginal_1403,0.3965700936500825,1086
marginal_9160,0.35821743784969184,1086
marginal_3849,0.3562707366373276,1086
marginal_114,0.2973914078826393,1086
marginal_94,0.292615296223615,1086
marginal_2233,0.6065235051713295,1103
marginal_4352,0.6003368805736942,1103
marginal_5785,0.3593141467563229,1103
marginal_2378,0.3310324505880016,1103
marginal_3918,0.32280351838301724,1103
marginal_2094,0.6486657710800959,1283
marginal_5892,0.5414355131370052,1283
marginal_2072,0.5359884349278378,1283
marginal_871,0.5186391763476181,1283
marginal_2129,0.5170775400123155,1283
marginal_3849,0.43745348911636894,1403
marginal_4732,0.41738589053333913,1403
marginal_1086,0.3965700936500825,1403
marginal_2378,0.39338470334015163,1403
marginal_9600,0.3558275591448795,1403
marginal_9766,0.6475857617289342,1415
marginal_8084,0.5360071793582488,1415
marginal_1792,0.2851155490303115,1415
marginal_7989,0.22679541689588892,1415
marginal_7741,0.22283508651383263,1415
marginal_8890,0.7621768102505914,1507
marginal_871,0.7582660149763883,1507
marginal_739,0.7512482437698341,1507
marginal_4998,0.7194537736009962,1507
marginal_6910,0.7109039737799681,1507
marginal_8890,0.69138560077548,1589
marginal_7017,0.6799029906051794,1589
marginal_2072,0.6558410438785104,1589
marginal_871,0.648641324199767,1589
marginal_2094,0.6474116214485899,1589
marginal_661,0.5853847568818564,1619
marginal_2575,0.5813437042963174,1619
marginal_2946,0.5470770400152034,1619
marginal_6673,0.529584391291233,1619
marginal_3367,0.5074103119553074,1619
marginal_6578,0.4558911725621565,1697
marginal_7965,0.43677878643992757,1697
marginal_1718,0.31345813094800856,1697
marginal_252,0.29693620844260654,1697
marginal_6910,0.2953747763121106,1697
marginal_8890,0.7031834181567705,1714
marginal_2094,0.6775595574242309,1714
marginal_3527,0.6773899012624118,1714
marginal_8829,0.6682881872122894,1714
marginal_2072,0.6681001668130803,1714
marginal_4998,0.6532317716396133,1718
marginal_2094,0.6235518829369409,1718
marginal_252,0.6235393222194388,1718
marginal_2018,0.6146591446712583,1718
marginal_9729,0.6129665123755591,1718
marginal_2094,0.6707391304098773,1790
marginal_2072,0.6663887057030523,1790
marginal_3367,0.648678909610127,1790
marginal_1589,0.6379707688500978,1790
marginal_871,0.6208909576798549,1790
marginal_4193,0.5632692621288515,1791
marginal_744,0.4833766289279864,1791
marginal_2470,0.4698553987335103,1791
marginal_1283,0.44375722913080556,1791
marginal_2965,0.41692993495855485,1791
marginal_7741,0.5558968730733701,1792
marginal_5193,0.3987096916026795,1792
marginal_2034,0.309309621014561,1792
marginal_2818,0.30505765749414315,1792
marginal_1415,0.2851155490303115,1792
marginal_4031,0.5625365785346338,1800
marginal_9052,0.4537197570891067,1800
marginal_6863,0.4174025078676344,1800
marginal_7287,0.38241746929050346,1800
marginal_2072,0.35659387389344405,1800
marginal_8703,0.4365942701457298,1801
marginal_2378,0.31697096644332107,1801
