,r,id
marginal_2094,0.5272763445791787,35
marginal_7017,0.5196049781873934,35
marginal_744,0.5071337477941268,35
marginal_871,0.5067071632109945,35
marginal_2034,0.5030600018834718,35
marginal_8059,0.4633645214344064,44
marginal_7016,0.3093734731987472,44
marginal_8244,0.2767234327226989,44
marginal_3039,0.2243742907760364,44
marginal_8467,0.19677052638240103,44
marginal_2470,0.5398136542912507,77
marginal_8467,0.3915480229843938,77
marginal_661,0.3199286459707665,77
marginal_2946,0.30075683403170156,77
marginal_6673,0.294661067875937,77
marginal_1507,0.7912528494441127,94
marginal_871,0.7312890654788564,94
marginal_8890,0.720077834923632,94
marginal_6910,0.7085252682441999,94
marginal_5131,0.7059051166918306,94
marginal_7017,0.42675340188471966,114
marginal_8829,0.40855243853874734,114
marginal_1718,0.40666368809956194,114
marginal_2094,0.3914159616262898,114
marginal_739,0.38731000477085903,114
marginal_6863,0.42882232382790697,187
marginal_9956,0.2800935647926726,187
marginal_3918,0.2378650154729866,187
marginal_7674,0.22803023339915673,187
marginal_4296,0.21654831033695918,187
marginal_4193,0.15196719024349045,222
marginal_8386,0.12134679090906587,222
marginal_3577,0.10523318424849379,222
marginal_2980,0.10307915578809615,222
marginal_6578,0.09021262208032219,222
marginal_7287,0.6046474588459083,252
marginal_1790,0.5274459733585425,252
marginal_2072,0.5137690284812818,252
marginal_483,0.5042597872421041,252
marginal_3723,0.5005651013122803,252
marginal_7016,0.5405393524655825,370
marginal_661,0.41474929159855806,370
marginal_2461,0.39675352213852266,370
marginal_2965,0.38979761899060383,370
marginal_3036,0.38139038380168305,370
marginal_871,0.7381250147461778,483
marginal_6412,0.7325376042994407,483
marginal_1507,0.7289935844895598,483
marginal_2034,0.7255567776677988,483
marginal_3367,0.7233411285604454,483
marginal_5275,0.3214740992920134,484
marginal_6830,0.30932011382314567,484
marginal_744,0.23956638380888967,484
marginal_4373,0.2348079321215249,484
marginal_5395,0.22624149776750788,484
marginal_3527,0.599997841377902,661
marginal_8829,0.5746517008246179,661
marginal_4998,0.5503956540125708,661
marginal_7287,0.5478091449814358,661
marginal_1589,0.5293106768268473,661
marginal_1507,0.7851040387355833,739
marginal_8890,0.7342848156713677,739
marginal_871,0.7280345608947661,739
marginal_94,0.6853641282319997,739
marginal_2094,0.6774741588887697,739
marginal_7794,0.620114462652364,744
marginal_35,0.5071337477941268,744
marginal_3849,0.493377309292368,744
marginal_252,0.4878956873918949,744
marginal_1714,0.48640140656193126,744
marginal_1507,0.8092326449055957,871
marginal_2094,0.790608900834294,871
marginal_8829,0.7490751221193729,871
marginal_5131,0.7440336799366757,871
marginal_6910,0.7404206704611472,871
marginal_8244,0.3101798330385532,1042
marginal_9160,0.25424697709924343,1042
marginal_4732,0.24243653852178812,1042
marginal_1415,0.2198227651609618,1042
marginal_1790,0.21194431225776633,1042
marginal_483,0.6780115711676961,1086
marginal_2094,0.6336865340683602,1086
marginal_871,0.6304622280084483,1086
marginal_1507,0.6245243723800493,1086
marginal_8829,0.6108086645006264,1086
marginal_8386,0.5176975799961336,1103
marginal_1792,0.5121606391676092,1103
marginal_2818,0.49339287095104484,1103
marginal_2638,0.4192792857723643,1103
marginal_1791,0.4084804498075761,1103
marginal_2034,0.5992732247191548,1283
marginal_1086,0.5890945856403396,1283
marginal_5484,0.5509823218441542,1283
marginal_8829,0.5482280979568575,1283
marginal_1507,0.5470394616839067,1283
marginal_2638,0.0,1403
marginal_2946,0.0,1403
marginal_2945,0.0,1403
marginal_2818,0.0,1403
marginal_2814,0.0,1403
marginal_8244,0.3224239976019509,1415
marginal_2034,0.2589949779859325,1415
marginal_1283,0.2533788435364624,1415
marginal_8086,0.24044936267031503,1415
marginal_7287,0.23620364915737593,1415
marginal_8890,0.8301260337574642,1507
marginal_8829,0.8129602747911229,1507
marginal_871,0.8092326449055957,1507
marginal_5131,0.8081379607873711,1507
marginal_94,0.7912528494441127,1507
marginal_4998,0.6446015430256801,1589
marginal_8890,0.6316526961081909,1589
marginal_2461,0.6288172558202066,1589
marginal_1790,0.6276530208921749,1589
marginal_1507,0.6272999206651371,1589
marginal_5439,0.5823992481634491,1619
marginal_3367,0.5189379764509182,1619
marginal_483,0.4976537395274372,1619
marginal_8890,0.4522412241306534,1619
marginal_4998,0.4464996649018518,1619
marginal_2638,0.41829781340320915,1697
marginal_9295,0.3912253038276698,1697
marginal_9729,0.3578493923665768,1697
marginal_3723,0.34330651045144966,1697
marginal_5785,0.26496184501606046,1697
marginal_1507,0.7384247343217112,1714
marginal_8829,0.7160397487767454,1714
marginal_2094,0.7057132563030379,1714
marginal_871,0.6879688391708038,1714
marginal_3527,0.6619034437334771,1714
marginal_2945,0.6623207399262444,1718
marginal_2094,0.6500960966886208,1718
marginal_5131,0.6458768543722271,1718
marginal_871,0.6304507302691076,1718
marginal_7017,0.6258197041664976,1718
marginal_4998,0.6890569176558212,1790
marginal_9729,0.676122082230245,1790
marginal_2129,0.6582237649994135,1790
marginal_2034,0.6528717114647136,1790
marginal_2072,0.6514747469533941,1790
marginal_2818,0.5861994747508883,1791
marginal_8386,0.4518301889515319,1791
marginal_6863,0.42812988055663137,1791
marginal_1103,0.4084804498075761,1791
marginal_5892,0.4034527270670009,1791
marginal_1103,0.5121606391676092,1792
marginal_8386,0.3710801655406538,1792
marginal_4767,0.36861721175045015,1792
marginal_2638,0.3438664226721979,1792
marginal_2233,0.3159636522793503,1792
marginal_1086,0.5521727577192989,1800
marginal_483,0.5467362068387365,1800
marginal_1790,0.5218833831848996,1800
marginal_7287,0.5124576501805638,1800
marginal_9729,0.5027584354998755,1800
marginal_252,0.47383019062911813,1801
marginal_4356,0.45475828503151133,1801
marginal_4193,0.4120328374379331,1801
marginal_2072,0.37866820602661116,1801
marginal_1718,0.34221991758551285,1801
marginal_483,0.49878704908628,2018
marginal_8829,0.49812224386104814,2018
marginal_2094,0.4967508553174321,2018
marginal_1718,0.49503481617744627,2018
marginal_871,0.47340742793570856,2018
marginal_8829,0.7339282505834942,2034
marginal_483,0.7255567776677988,2034
marginal_4998,0.7082192873139437,2034
marginal_6412,0.7004330030635704,2034
marginal_2094,0.6830730249996908,2034
marginal_9729,0.6727731105763797,2072
marginal_1790,0.6514747469533941,2072
marginal_2094,0.6473694217590562,2072
marginal_483,0.6445891157182301,2072
marginal_871,0.609432678901541,2072
marginal_871,0.790608900834294,2094
marginal_1507,0.7827980227412268,2094
marginal_8829,0.7716057644737403,2094
marginal_2461,0.7357144105614566,2094
marginal_5131,0.7307552089813105,2094
marginal_1507,0.7459520630056359,2129
marginal_5131,0.6942725553154155,2129
marginal_8890,0.6878746480700692,2129
marginal_3367,0.6872292342530071,2129
marginal_3527,0.6828679218591461,2129
marginal_4352,0.4767845596874431,2233
marginal_4421,0.4175174738907941,2233
marginal_7460,0.39359958903003384,2233
marginal_8386,0.35397696112194604,2233
marginal_3527,0.33051965098712294,2233
