,r,id
marginal_3527,0.2285552894564705,35
marginal_8703,0.22403338740907666,35
marginal_5275,0.22027755449941516,35
marginal_5814,0.20672805103623917,35
marginal_9956,0.20119459610516963,35
marginal_1790,0.23374787333479033,44
marginal_8084,0.2306406407794252,44
marginal_2945,0.19414959226075096,44
marginal_2965,0.1878129331012168,44
marginal_1791,0.18353609727538892,44
marginal_4029,0.2694932805570866,77
marginal_1790,0.2331977186939028,77
marginal_8467,0.22961161967701843,77
marginal_1283,0.21685278561150279,77
marginal_8059,0.20685897951540158,77
marginal_6910,0.4805661382765839,94
marginal_7989,0.45433570835062986,94
marginal_8829,0.4355503434719754,94
marginal_8890,0.4147770543577519,94
marginal_1086,0.4120278284466982,94
marginal_8059,0.4029491994397767,114
marginal_5275,0.38170714862689636,114
marginal_6412,0.27342147840785086,114
marginal_3893,0.24034537615109036,114
marginal_8155,0.23433207513718105,114
marginal_1792,0.27141987734910317,187
marginal_7919,0.247356000917993,187
marginal_9295,0.18511789693116246,187
marginal_4029,0.1674938204954352,187
marginal_3039,0.16656365990194894,187
marginal_8244,0.3828507069598957,222
marginal_4767,0.3784052226957909,222
marginal_744,0.331955826214114,222
marginal_1791,0.310475399771459,222
marginal_1718,0.30816820142396517,222
marginal_1086,0.5722939848270526,252
marginal_739,0.5597207215981984,252
marginal_5193,0.4914547551666194,252
marginal_2129,0.4309401547878427,252
marginal_8059,0.40009189217181756,252
marginal_6863,0.2591534942145962,370
marginal_1415,0.25893507710470803,370
marginal_1507,0.19643036129261257,370
marginal_661,0.16105279543771195,370
marginal_7900,0.1577126759913982,370
marginal_8829,0.4706191851346985,483
marginal_3310,0.41646121142063514,483
marginal_5193,0.401057594183131,483
marginal_739,0.40080503858528554,483
marginal_5810,0.39129881597749305,483
marginal_739,0.41281042681712854,484
marginal_1086,0.40158831340938334,484
marginal_8890,0.39323042171242883,484
marginal_5193,0.3927455791115956,484
marginal_3367,0.35895006666758184,484
marginal_3918,0.4635030366065147,661
marginal_2129,0.32823884594092595,661
marginal_3635,0.30875688541414303,661
marginal_3527,0.30115326051776103,661
marginal_1086,0.2983266266993894,661
marginal_8829,0.5906039053973223,739
marginal_5193,0.5781212512558376,739
marginal_252,0.5597207215981984,739
marginal_3310,0.5516094582219523,739
marginal_1086,0.5463472275275679,739
marginal_739,0.42442509802448036,744
marginal_7017,0.40211935311909813,744
marginal_5814,0.35477491178094983,744
marginal_5193,0.3544290230090546,744
marginal_8155,0.3462032954159104,744
marginal_2072,0.4157048341302239,871
marginal_3367,0.4053312019157645,871
marginal_739,0.39776880178114404,871
marginal_3723,0.35407799023173625,871
