,r,id
marginal_8829,0.42957166016991705,35
marginal_2980,0.4264214163256644,35
marginal_9052,0.4150192966347702,35
marginal_3310,0.4097840352807897,35
marginal_7674,0.4069583428819945,35
marginal_222,0.4296407981051315,44
marginal_9600,0.42811975031812377,44
marginal_114,0.4248366265088359,44
marginal_744,0.32736695696836166,44
marginal_1403,0.3272383519561953,44
marginal_6505,0.20894288257087595,77
marginal_9849,0.1992125129008477,77
marginal_9278,0.18455320780452217,77
marginal_4998,0.17894240521524798,77
marginal_114,0.1683648873354951,77
marginal_8829,0.5116551077964436,94
marginal_252,0.502810720221418,94
marginal_5636,0.47828899535302793,94
marginal_3310,0.4747807291569641,94
marginal_7674,0.465931456245326,94
marginal_44,0.4248366265088359,114
marginal_187,0.32704050582919286,114
marginal_1507,0.31056095658159916,114
marginal_94,0.25176623813994475,114
marginal_6412,0.22745046471862904,114
marginal_8829,0.38124530339917506,187
marginal_114,0.32704050582919286,187
marginal_1507,0.3030968460607194,187
marginal_5484,0.25901468985983994,187
marginal_6578,0.21748428946673973,187
marginal_9600,0.6386878569951024,222
marginal_1403,0.48778818754932657,222
marginal_744,0.43930424456551787,222
marginal_44,0.4296407981051315,222
marginal_3036,0.3421288341816092,222
marginal_94,0.502810720221418,252
marginal_2965,0.49739638121604923,252
marginal_871,0.462775671997434,252
marginal_5814,0.418676958986922,252
marginal_8829,0.3973348327077506,252
marginal_5484,0.2794958190170745,370
marginal_5193,0.2648306716192799,370
marginal_6910,0.21222719258375905,370
marginal_1718,0.20633911167146526,370
marginal_8829,0.18854617299729776,370
marginal_5636,0.5487842170448735,483
marginal_3527,0.540993778975428,483
marginal_8829,0.505168377672252,483
marginal_7287,0.4614955139910051,483
marginal_3310,0.4560587471104973,483
marginal_94,0.44829002201614593,484
marginal_1791,0.4105821774209092,484
marginal_252,0.37548831455111986,484
marginal_1801,0.36057471256443097,484
marginal_2129,0.34907560087224093,484
marginal_8829,0.4854151777243823,661
marginal_3527,0.4846639499244277,661
marginal_5484,0.46990777254364413,661
marginal_7017,0.4633652596976609,661
marginal_5275,0.45736834415012584,661
marginal_5484,0.44456140450680015,739
marginal_2461,0.44244216496569366,739
marginal_5636,0.42334100179560713,739
marginal_94,0.42206524636512144,739
marginal_8829,0.3892333003783355,739
marginal_9600,0.492792748556234,744
marginal_1403,0.4530751302633806,744
marginal_222,0.43930424456551787,744
marginal_2129,0.35331454799818707,744
marginal_3635,0.34840248510852684,744
marginal_1791,0.5285037088360988,871
marginal_252,0.462775671997434,871
marginal_1801,0.4621894596470052,871
marginal_5131,0.4583153096991776,871
marginal_94,0.4381517910139241,871
marginal_1801,0.4668108395839663,1042
marginal_2072,0.38722785176363256,1042
marginal_4767,0.3800232323021382,1042
marginal_4356,0.3792117177031857,1042
marginal_871,0.3403524033445748,1042
marginal_2072,0.3681844817805025,1086
marginal_8890,0.35161977797271665,1086
marginal_94,0.3073138475773414,1086
marginal_8086,0.2879584975685179,1086
marginal_1790,0.28691661684613895,1086
marginal_4998,0.3276121319938403,1103
marginal_4732,0.25451694263996494,1103
marginal_8155,0.2141817400302177,1103
marginal_4296,0.19415869878474382,1103
marginal_7919,0.1678174503473012,1103
marginal_4373,0.2648143335338238,1283
marginal_7989,0.22963944267411818,1283
marginal_7682,0.225413188812317,1283
