,r,id
marginal_7017,0.5033385508925703,35
marginal_8890,0.48692933532414184,35
marginal_6910,0.4437858331118,35
marginal_871,0.4330035256098189,35
marginal_3367,0.4317195013106368,35
marginal_3918,0.4812521852494813,44
marginal_1403,0.42747768565205657,44
marginal_3635,0.41320154394248804,44
marginal_483,0.3644543892191416,44
marginal_94,0.34354199707298794,44
marginal_739,0.36462861795450896,77
marginal_5892,0.3059769621058308,77
marginal_8467,0.29789214350817006,77
marginal_871,0.2919941171363344,77
marginal_4732,0.2868937111783762,77
marginal_871,0.6825860500617248,94
marginal_8890,0.6666954051318478,94
marginal_7017,0.6614492648774705,94
marginal_1086,0.5886595597037894,94
marginal_2072,0.5841316437413576,94
marginal_8386,0.37284415061583404,114
marginal_3527,0.33869338630598844,114
marginal_1619,0.32873391167398747,114
marginal_744,0.3098889026388859,114
marginal_7989,0.30835283275447695,114
marginal_5395,0.4326554014386686,187
marginal_1800,0.3017888547090866,187
marginal_661,0.25195452756508335,187
marginal_3577,0.24668813056220243,187
marginal_5810,0.2047306965539674,187
marginal_9849,0.15225976945148098,222
marginal_8703,0.14127585711675017,222
marginal_77,0.13026529292959987,222
marginal_6863,0.09284495853033985,222
marginal_6578,0.08885367566851957,222
marginal_2072,0.49884160823586515,252
marginal_871,0.4980164713672229,252
marginal_6910,0.4944612160009105,252
marginal_5892,0.4692460719104282,252
marginal_2094,0.4591317761915547,252
marginal_484,0.44918507797405555,370
marginal_5439,0.43538889285310545,370
marginal_4767,0.41766580180404095,370
marginal_7017,0.3951722712580047,370
marginal_5785,0.37953514552630024,370
marginal_8890,0.7462203989655048,483
marginal_871,0.7284791559885181,483
marginal_3918,0.6984087854659652,483
marginal_2461,0.6792360104139636,483
marginal_7017,0.6572189178983517,483
marginal_871,0.5895180567302684,484
marginal_3367,0.5881047225047256,484
marginal_483,0.5702121727658744,484
marginal_2461,0.5558744778752994,484
marginal_8890,0.5499998253229693,484
marginal_5395,0.42786407849667707,661
marginal_7016,0.38150857259481735,661
marginal_4373,0.3747972449162501,661
marginal_2094,0.36147648027441337,661
marginal_3310,0.3569469807838599,661
marginal_8890,0.5725893064026453,739
marginal_3918,0.5601913827135114,739
marginal_871,0.5548725750761556,739
marginal_483,0.5547745914888662,739
marginal_5892,0.5407736978793282,739
marginal_5395,0.450305112430081,744
marginal_7017,0.441563960552972,744
marginal_252,0.42516938092696965,744
marginal_4998,0.42488904917171055,744
marginal_7674,0.4228257651690613,744
marginal_5892,0.7489882542414105,871
marginal_8890,0.7472577011221104,871
marginal_483,0.7284791559885181,871
marginal_6910,0.6893222339302638,871
marginal_7017,0.685122348582003,871
marginal_4732,0.2719060954236145,1042
marginal_8386,0.252163817924042,1042
marginal_1791,0.2148858780760814,1042
marginal_1714,0.2035441330353271,1042
marginal_7682,0.19648457329557623,1042
marginal_7017,0.6937819499248049,1086
marginal_871,0.6318228033522898,1086
marginal_8890,0.6038516525596205,1086
marginal_94,0.5886595597037894,1086
marginal_4767,0.5378901129412367,1086
marginal_2755,0.6356368150720525,1103
marginal_3849,0.36379461490703463,1103
marginal_3577,0.27426637568282586,1103
marginal_9474,0.25459729142812126,1103
marginal_9295,0.25001769071866947,1103
marginal_8155,0.24938699599639122,1283
marginal_4421,0.20813431321785028,1283
marginal_4671,0.20192935650163604,1283
marginal_2034,0.18576379315218852,1283
marginal_1415,0.16812083900641794,1283
marginal_3778,0.47609312041505814,1403
marginal_44,0.42747768565205657,1403
marginal_6673,0.3986427582067879,1403
marginal_5814,0.3981679093319704,1403
marginal_3036,0.3896728192769924,1403
marginal_2638,0.21330273695039415,1415
marginal_3039,0.17239592940283135,1415
marginal_4296,0.1695957110015007,1415
marginal_5275,0.16940373773288425,1415
marginal_1283,0.16812083900641794,1415
marginal_483,0.6258624872694603,1507
marginal_871,0.6044477035944967,1507
marginal_5439,0.5714031478687017,1507
marginal_8890,0.5683031818087669,1507
marginal_1589,0.5648722327835658,1507
marginal_483,0.6361893647657627,1589
marginal_871,0.5924085865782242,1589
marginal_6910,0.5757541903749593,1589
marginal_1507,0.5648722327835658,1589
marginal_7017,0.5543209429863075,1589
marginal_5439,0.49947760247283574,1619
marginal_1714,0.44760285762413654,1619
marginal_484,0.432432574589115,1619
marginal_871,0.4072209768777334,1619
marginal_1790,0.37379301647174445,1619
marginal_3778,0.20412656980556537,1697
marginal_2233,0.19186582718706252,1697
marginal_7989,0.1741815134017851,1697
marginal_2129,0.16609690400778646,1697
marginal_5275,0.16464388961450382,1697
marginal_1589,0.5129301046274155,1714
marginal_1507,0.51187827923576,1714
marginal_5439,0.482300654347591,1714
marginal_2072,0.47158087461314896,1714
marginal_483,0.46276044416554896,1714
marginal_871,0.6259512855244515,1718
marginal_2461,0.5986724911724932,1718
marginal_1790,0.588576989254022,1718
marginal_8890,0.5785883758478321,1718
marginal_7017,0.5734936704770689,1718
marginal_5131,0.6311315771190672,1790
marginal_2034,0.61514914209435,1790
marginal_8890,0.6115242072654788,1790
marginal_871,0.5921933992034406,1790
marginal_1718,0.588576989254022,1790
marginal_6910,0.42735619508379413,1791
marginal_1714,0.40708286438273444,1791
marginal_1790,0.36878488007558297,1791
marginal_8386,0.3651319716462171,1791
marginal_5395,0.3648469735184728,1791
marginal_4352,0.4342553836368803,1792
marginal_9121,0.43321715158582613,1792
marginal_9278,0.2752625129208182,1792
marginal_8467,0.24584873714225494,1792
marginal_9729,0.22811600885929367,1792
marginal_5810,0.3485020225636281,1800
marginal_9160,0.33776609776998656,1800
marginal_1086,0.3039747976183242,1800
marginal_187,0.3017888547090866,1800
marginal_6412,0.2982362411592461,1800
marginal_739,0.30557144096003636,1801
marginal_5636,0.303125066916287,1801
marginal_2965,0.2709829239169676,1801
marginal_9729,0.2569312676659208,1801
marginal_2094,0.2529851409628607,1801
marginal_5545,0.474223526082341,2018
marginal_1801,0.23227024288440132,2018
marginal_6863,0.16975168096929497,2018
marginal_8244,0.16830376966920468,2018
marginal_187,0.14122044578155907,2018
marginal_5131,0.663605604622632,2034
marginal_8890,0.6485582854504737,2034
marginal_871,0.6309327630636932,2034
marginal_1790,0.61514914209435,2034
marginal_7017,0.611960123595926,2034
marginal_871,0.6813885655135384,2072
marginal_8890,0.6533516673971589,2072
marginal_5814,0.6163071913364716,2072
marginal_483,0.5886500070500299,2072
marginal_94,0.5841316437413576,2072
marginal_8890,0.5366992668076369,2094
marginal_2072,0.5055001985689528,2094
marginal_6910,0.5054312781756293,2094
marginal_1718,0.4979761722843869,2094
marginal_871,0.4936158901496407,2094
marginal_871,0.525375710292241,2129
marginal_5131,0.5048390893367208,2129
marginal_94,0.4928835567333206,2129
marginal_7017,0.49153581520375156,2129
marginal_2072,0.4651614441739026,2129
marginal_4421,0.25222225980285246,2233
marginal_1697,0.19186582718706252,2233
marginal_7460,0.16835732609776702,2233
marginal_1086,0.16008336806849355,2233
marginal_5972,0.14657537269548632,2233
marginal_8084,0.5404360429919393,2378
marginal_1507,0.44957133656164044,2378
marginal_94,0.43936032541076914,2378
marginal_1790,0.41398935656489383,2378
marginal_7989,0.409016216342449,2378
marginal_483,0.6792360104139636,2461
marginal_8890,0.6512488320422561,2461
marginal_7017,0.6468158574987815,2461
marginal_871,0.6452406470678932,2461
marginal_1718,0.5986724911724932,2461
marginal_3778,0.4184295159213837,2470
marginal_1403,0.38937959106614367,2470
marginal_4998,0.38514746927830024,2470
marginal_3577,0.3825722278684448,2470
marginal_7016,0.34863292880956986,2470
marginal_3036,0.4639411721409231,2575
marginal_5892,0.3177108210927289,2575
marginal_8244,0.30065562150670966,2575
marginal_252,0.2994115905189102,2575
marginal_9600,0.29499597936668126,2575
marginal_7919,0.26279560617128456,2638
marginal_6578,0.2537459784373964,2638
marginal_9474,0.23479768227437145,2638
marginal_8467,0.222761864985437,2638
marginal_1415,0.21330273695039415,2638
marginal_2638,0.0,2645
marginal_2946,0.0,2645
marginal_2945,0.0,2645
marginal_2818,0.0,2645
marginal_2814,0.0,2645
marginal_1103,0.6356368150720525,2755
marginal_3849,0.6083311447097202,2755
marginal_2965,0.4027273453518262,2755
marginal_8244,0.388699487466166,2755
marginal_6830,0.38467073541853275,2755
marginal_2638,0.0,2814
marginal_2946,0.0,2814
marginal_2945,0.0,2814
marginal_2818,0.0,2814
marginal_2814,0.0,2814
marginal_2946,0.5288556111517111,2818
marginal_5545,0.394970083012451,2818
marginal_9052,0.37429918629959225,2818
marginal_4031,0.2944855107436084,2818
marginal_4228,0.26719601301522966,2818
marginal_5814,0.5221237168112549,2945
marginal_4767,0.46603994867610243,2945
marginal_5131,0.46379881284205854,2945
marginal_1714,0.4617711906037048,2945
marginal_8890,0.45958333089832426,2945
marginal_2818,0.5288556111517111,2946
marginal_4228,0.414500755343188,2946
marginal_8244,0.3413918597205026,2946
marginal_9052,0.33611514100040013,2946
marginal_6830,0.3168706802227876,2946
marginal_6673,0.41848225063041156,2965
marginal_2755,0.4027273453518262,2965
marginal_5785,0.39373517828095644,2965
marginal_2094,0.3877054049743197,2965
marginal_7794,0.3534761803892357,2965
marginal_1714,0.35876697776944316,2980
marginal_8059,0.34380459472410335,2980
marginal_9631,0.29535075740708966,2980
marginal_9160,0.2789477748563809,2980
marginal_661,0.27631915728665774,2980
marginal_2575,0.4639411721409231,3036
marginal_5395,0.44946841610740496,3036
marginal_8244,0.44087412628579187,3036
marginal_9631,0.39986031783175713,3036
marginal_5317,0.3926904620865384,3036
marginal_7460,0.2939614272799093,3039
marginal_8086,0.2828947801291062,3039
marginal_4421,0.27633617740517596,3039
marginal_9474,0.2410058616463691,3039
marginal_4029,0.21697336716224602,3039
marginal_94,0.5164778009458545,3310
marginal_4228,0.46255264593858364,3310
marginal_5636,0.4322017153992467,3310
marginal_7989,0.4278785774105797,3310
marginal_8890,0.41877143117871257,3310
marginal_871,0.6676379365491073,3367
marginal_8890,0.6098667006921534,3367
marginal_483,0.600230240593856,3367
marginal_3918,0.5997964958147259,3367
