,r,id
marginal_2034,0.5686543462092447,35
marginal_370,0.56149241312203,35
marginal_871,0.5377400470904747,35
marginal_3527,0.5009427899229676,35
marginal_739,0.4959968685316386,35
marginal_9600,0.43445652167345816,44
marginal_1791,0.3729845355343042,44
marginal_8244,0.356476701483163,44
marginal_5317,0.35633394179840105,44
marginal_7682,0.2645482116843913,44
marginal_6578,0.22979305667343214,77
marginal_3039,0.2250437345094008,77
marginal_7919,0.21968059000243081,77
marginal_9849,0.19911437091040488,77
marginal_8829,0.19343877399042653,77
marginal_871,0.7398009657776701,94
marginal_8890,0.7348978998805414,94
marginal_7017,0.677685201286373,94
marginal_739,0.6564346580902302,94
marginal_2034,0.6510584812664245,94
marginal_5814,0.4184626414272917,114
marginal_4031,0.41219610370748894,114
marginal_3527,0.396327966160494,114
marginal_3367,0.3875361788924284,114
marginal_5785,0.37878353524130653,114
marginal_3036,0.5688650736627505,187
marginal_2755,0.458233100306472,187
marginal_9766,0.4363592473259261,187
marginal_2980,0.35220952678606265,187
marginal_5484,0.32826337362896824,187
marginal_4671,0.1643728762976345,222
marginal_4352,0.1475931094692085,222
marginal_9474,0.07954285756081254,222
marginal_9052,0.07764652848585077,222
marginal_8467,0.07353890205313957,222
marginal_1790,0.6227975482779777,252
marginal_7989,0.5637286538113356,252
marginal_739,0.5601828021972901,252
marginal_7017,0.5538362835441227,252
marginal_2034,0.5481602864805553,252
marginal_35,0.56149241312203,370
marginal_5785,0.504681723613941,370
marginal_871,0.4234113543380061,370
marginal_2034,0.41609906198939206,370
marginal_7429,0.3947383938524528,370
marginal_739,0.7147458600380405,483
marginal_5131,0.7068447868097614,483
marginal_871,0.6977866081777171,483
marginal_2034,0.6540761905878352,483
marginal_8890,0.6283974347080512,483
marginal_1403,0.2873142670686774,484
marginal_2945,0.2839420177683203,484
marginal_8059,0.2688957674182254,484
marginal_7674,0.24667585960003358,484
marginal_370,0.23278989110764964,484
marginal_2034,0.5378609216806136,661
marginal_3527,0.5356206048168196,661
marginal_4031,0.511096113723867,661
marginal_8890,0.5064308083087513,661
marginal_6910,0.4986423718509576,661
marginal_871,0.7607651397144359,739
marginal_483,0.7147458600380405,739
marginal_8890,0.6924759486200762,739
marginal_2034,0.6830126793991054,739
marginal_6910,0.6767335451236456,739
marginal_5131,0.53323718476213,744
marginal_7017,0.5321658984296999,744
marginal_4998,0.5217545835273285,744
marginal_3367,0.5154826396891701,744
marginal_1589,0.48625427178716124,744
marginal_2034,0.7844335104240057,871
marginal_8890,0.7650185781062205,871
marginal_5131,0.7634551473461809,871
marginal_739,0.7607651397144359,871
marginal_94,0.7398009657776701,871
marginal_5972,0.32772151299981683,1042
marginal_4998,0.2783711516623637,1042
marginal_4193,0.25008831816852717,1042
marginal_1801,0.23724964780411134,1042
marginal_3310,0.2274046313390455,1042
marginal_871,0.59291677159832,1086
marginal_2072,0.5231494724616179,1086
marginal_8890,0.5202189626386009,1086
marginal_5785,0.4719743380409272,1086
marginal_5814,0.4712160901468392,1086
marginal_2755,0.47186807884867293,1103
marginal_9766,0.4504813081456158,1103
marginal_6673,0.4471960937540591,1103
marginal_4732,0.3789392498582106,1103
marginal_7965,0.3326468103309222,1103
marginal_4352,0.22966717680353194,1283
marginal_4193,0.22641768201623416,1283
marginal_2378,0.22640542793369703,1283
marginal_4373,0.21736711154903504,1283
marginal_3039,0.1838518874190069,1283
marginal_8059,0.553552390455521,1403
marginal_2470,0.49745890388237785,1403
marginal_1415,0.34633240841052626,1403
marginal_6412,0.34104742929446596,1403
marginal_7989,0.3296478463376714,1403
marginal_35,0.4554172500990562,1415
marginal_6863,0.4246232635763225,1415
marginal_8059,0.38941510685648567,1415
marginal_1403,0.34633240841052626,1415
marginal_3527,0.34498717171139603,1415
marginal_2034,0.7084590081536815,1507
marginal_871,0.67914739362341,1507
marginal_8890,0.6194251896471007,1507
marginal_739,0.6165039557382022,1507
marginal_7017,0.5937072286672656,1507
marginal_8890,0.612697810202781,1589
marginal_7017,0.6020074863418632,1589
marginal_94,0.5672319729864609,1589
marginal_871,0.5401944411031371,1589
marginal_1507,0.5341296916897942,1589
marginal_3367,0.5944052865787963,1619
marginal_1800,0.4624096226337699,1619
marginal_4767,0.44898364802639157,1619
marginal_3527,0.4342352187041517,1619
marginal_8890,0.42317065431175416,1619
marginal_6578,0.38455148659663996,1697
marginal_2470,0.33271139495035035,1697
marginal_4193,0.32592754870424273,1697
marginal_3039,0.3052967456032146,1697
marginal_2980,0.28164344877957725,1697
marginal_871,0.5369462443312611,1714
marginal_2034,0.4948804301983744,1714
marginal_3367,0.49273777825918325,1714
marginal_5131,0.4902888115092012,1714
marginal_1507,0.4845152784357755,1714
marginal_4031,0.5883258895255936,1718
marginal_739,0.5751886994368482,1718
marginal_2034,0.5431325346644633,1718
marginal_8890,0.5362373242276016,1718
marginal_871,0.5317349206796641,1718
marginal_7017,0.6743943760826356,1790
marginal_8890,0.6406562736892116,1790
marginal_7989,0.6275680970250428,1790
marginal_3367,0.6273382336209878,1790
marginal_252,0.6227975482779777,1790
marginal_44,0.3729845355343042,1791
marginal_5972,0.2409249600416801,1791
marginal_9600,0.22676043479129332,1791
marginal_3723,0.21752404780816192,1791
marginal_5131,0.1994749414567018,1791
marginal_2946,0.4957544743737701,1792
marginal_2233,0.39684500814476376,1792
marginal_2575,0.2567783212101006,1792
marginal_9474,0.23607939152006616,1792
marginal_9295,0.23308259046100616,1792
marginal_4767,0.49825696752733833,1800
marginal_1619,0.4624096226337699,1800
marginal_4193,0.44307067189517024,1800
marginal_9956,0.37712699002733086,1800
marginal_3367,0.3736942361635148,1800
marginal_2034,0.6269339719663218,1801
marginal_871,0.6156183766360883,1801
marginal_739,0.5838114195480214,1801
marginal_1507,0.5758881713077274,1801
marginal_94,0.5713568093494369,1801
marginal_5131,0.44903928021974443,2018
marginal_1714,0.4463837333921683,2018
marginal_3723,0.434566724912651,2018
marginal_5317,0.40798389666001017,2018
marginal_871,0.39768934972018893,2018
marginal_871,0.7844335104240057,2034
marginal_8890,0.7091813171092748,2034
marginal_1507,0.7084590081536815,2034
marginal_739,0.6830126793991054,2034
marginal_6910,0.6579023228068273,2034
marginal_1086,0.5231494724616179,2072
marginal_871,0.4758601993045844,2072
marginal_8890,0.4214165052403278,2072
marginal_5785,0.41734750795983544,2072
marginal_483,0.4011777733189921,2072
marginal_6910,0.5727294987872704,2094
marginal_739,0.5702751915323961,2094
marginal_871,0.5529459248893502,2094
marginal_1507,0.5382040891091683,2094
marginal_5131,0.5268105737350796,2094
marginal_8890,0.6262162270453675,2129
marginal_483,0.5979639346838518,2129
marginal_871,0.5922495199644358,2129
marginal_5131,0.5815162018632346,2129
marginal_2034,0.5655048629944446,2129
marginal_1792,0.39684500814476376,2233
marginal_9474,0.352203792298304,2233
marginal_5814,0.27571118994372246,2233
marginal_4031,0.24582975201301827,2233
marginal_483,0.23513508662298593,2233
marginal_6673,0.48757827149471306,2378
marginal_2818,0.3909905077320105,2378
marginal_94,0.37909252073465927,2378
marginal_1507,0.3675630929725696,2378
marginal_3310,0.3573572162845035,2378
marginal_5785,0.5537223440457615,2461
marginal_94,0.5509014954749151,2461
marginal_7287,0.5490398530097839,2461
marginal_871,0.5450214841870468,2461
marginal_7017,0.5321688280932394,2461
marginal_1403,0.49745890388237785,2470
marginal_6412,0.4358989334972987,2470
marginal_5785,0.4320399078444035,2470
marginal_4373,0.39810735071873143,2470
marginal_5193,0.3861305911345805,2470
marginal_2946,0.5038549686956852,2575
marginal_9160,0.4853404090501496,2575
marginal_9600,0.39516023838115355,2575
marginal_6412,0.3943425891180302,2575
marginal_3367,0.37143253807714544,2575
marginal_8467,0.48292182097021696,2638
marginal_3039,0.43370058414306983,2638
marginal_6578,0.3562746336347901,2638
marginal_1697,0.24971939447050745,2638
marginal_5785,0.23147809600565422,2638
marginal_2638,0.0,2645
marginal_2946,0.0,2645
marginal_2945,0.0,2645
marginal_2818,0.0,2645
marginal_2814,0.0,2645
marginal_9766,0.8943322103470308,2755
marginal_7965,0.5724564235107508,2755
marginal_3036,0.5475422781700093,2755
marginal_1103,0.47186807884867293,2755
marginal_187,0.458233100306472,2755
marginal_2638,0.0,2814
marginal_2946,0.0,2814
marginal_2945,0.0,2814
marginal_2818,0.0,2814
marginal_2814,0.0,2814
marginal_2378,0.3909905077320105,2818
marginal_8467,0.3705926483058201,2818
marginal_2980,0.2966318747456969,2818
marginal_7741,0.29102965429650046,2818
marginal_1714,0.24866990536895323,2818
marginal_871,0.5223469545363951,2945
marginal_7017,0.5096523615191221,2945
marginal_2034,0.48633181098330885,2945
marginal_739,0.4822046866640493,2945
marginal_4031,0.47236569250390403,2945
marginal_2575,0.5038549686956852,2946
marginal_1792,0.4957544743737701,2946
marginal_7741,0.44326878457541125,2946
marginal_370,0.34176550736341776,2946
marginal_1415,0.337784589570291,2946
marginal_4767,0.4588966612407971,2965
marginal_8086,0.3782503850038546,2965
marginal_94,0.3553165785470888,2965
marginal_3778,0.3387291136061566,2965
marginal_5193,0.3119023249866693,2965
marginal_483,0.41018145144706375,2980
marginal_9631,0.38040754512697283,2980
marginal_7287,0.37636362685621105,2980
