,r,id
marginal_1792,0.3848058760239568,35
marginal_1718,0.29701400395399885,35
marginal_5814,0.29038998803941496,35
marginal_7989,0.28400315227510753,35
marginal_3367,0.28333384262776923,35
marginal_2378,0.4280179591857658,44
marginal_5131,0.27556783687424197,44
marginal_5317,0.25385020930018365,44
marginal_4193,0.21761934140746564,44
marginal_7017,0.21458151207065704,44
marginal_9631,0.22725889834610705,77
marginal_6830,0.19404815822918214,77
marginal_3036,0.1836935998592834,77
marginal_4352,0.17125296955369892,77
marginal_1507,0.16680549840129566,77
marginal_5814,0.5374635054601906,94
marginal_4998,0.5264607418379432,94
marginal_252,0.503047289653587,94
marginal_8829,0.49499480240622956,94
marginal_3367,0.4624559152664861,94
marginal_3527,0.6653821767864284,114
marginal_1791,0.5445753082625923,114
marginal_9729,0.5327630621312909,114
marginal_7739,0.5252581798592327,114
marginal_3367,0.5158336586654714,114
marginal_3367,0.19648685672117866,187
marginal_222,0.14019057824763978,187
marginal_2980,0.07855908022164772,187
marginal_9474,0.07558003917468664,187
marginal_4031,0.06917181067318423,187
marginal_1800,0.5393223932602929,222
marginal_5317,0.22120075505368225,222
marginal_6412,0.2153500388195669,222
marginal_2129,0.18499137311943087,222
marginal_187,0.14019057824763978,222
marginal_94,0.503047289653587,252
marginal_1619,0.36996056669454525,252
marginal_1086,0.33744282300943385,252
marginal_1714,0.33389870779161646,252
marginal_8890,0.3254868829401262,252
marginal_871,0.41146136920592336,370
marginal_1791,0.3259420938882252,370
marginal_3577,0.31497981837432526,370
marginal_94,0.31356125571742777,370
marginal_114,0.2773014406777512,370
marginal_3036,0.3988572752216335,483
marginal_7794,0.318889487028373,483
marginal_2094,0.3078297584280874,483
marginal_9052,0.2945752115606503,483
marginal_9766,0.286952824886493,483
marginal_3918,0.4340557858318172,484
marginal_3527,0.3670190215567948,484
marginal_2378,0.3561745872054762,484
marginal_7989,0.35006687769679856,484
marginal_9729,0.27002052497410267,484
marginal_3893,0.5041725821498476,661
marginal_1589,0.4768595206964381,661
marginal_8890,0.4690096122750607,661
marginal_3527,0.4411415621316269,661
marginal_2461,0.4265255430673676,661
marginal_4998,0.6265606370297326,739
marginal_1619,0.5515533724591215,739
marginal_871,0.5010851217871417,739
marginal_1086,0.43561936454435274,739
marginal_744,0.4333621118288404,739
marginal_8829,0.7354553646846748,744
marginal_4998,0.7029324519888707,744
marginal_3367,0.6619185085681093,744
marginal_8890,0.6304068278530627,744
marginal_5131,0.6224586700814638,744
marginal_4998,0.5719451603991436,871
marginal_1619,0.5637426529308603,871
marginal_739,0.5010851217871417,871
marginal_9729,0.45355708623258034,871
marginal_4732,0.45326690726479363,871
marginal_7919,0.31275879656120853,1042
marginal_8703,0.30372474766645935,1042
marginal_9956,0.23249089938816703,1042
marginal_2034,0.18121921719604125,1042
marginal_4421,0.17808682951239013,1042
marginal_8890,0.5167066454761359,1086
marginal_5814,0.50047236444138,1086
marginal_1589,0.496629405282494,1086
marginal_1619,0.49389568283456603,1086
marginal_1801,0.4779225767640212,1086
marginal_3849,0.17226508531723317,1103
marginal_5892,0.16787937589318863,1103
marginal_3893,0.1508129589761427,1103
marginal_483,0.1463925119830971,1103
marginal_7287,0.13643681424817894,1103
marginal_2755,0.44392024326688667,1283
marginal_8059,0.4238919323028217,1283
marginal_1801,0.31762984704701036,1283
marginal_9600,0.27628306054333623,1283
marginal_8086,0.25837046825167626,1283
marginal_2638,0.0,1403
marginal_2946,0.0,1403
marginal_2945,0.0,1403
marginal_2818,0.0,1403
marginal_2814,0.0,1403
