,r,id
marginal_483,0.4323896895558672,35
marginal_1718,0.37074549784183014,35
marginal_5972,0.3640177965355227,35
marginal_5275,0.34260960467631746,35
marginal_2129,0.3262760391883553,35
marginal_9160,0.7039583082032878,44
marginal_2645,0.4782400589921538,44
marginal_2470,0.47248257261255233,44
marginal_5131,0.458147688627961,44
marginal_2575,0.4271671332085303,44
marginal_5636,0.29267718135747256,77
marginal_3723,0.29087278272213674,77
marginal_35,0.25138137170763425,77
marginal_7016,0.24630700815253528,77
marginal_6412,0.23085625321781375,77
marginal_2461,0.41447885196709067,94
marginal_1714,0.37859724863339217,94
marginal_871,0.3754704381764988,94
marginal_8890,0.3669892670433485,94
marginal_3577,0.3595093319695421,94
marginal_1718,0.3848432030473702,114
marginal_5275,0.32799230462314904,114
marginal_2980,0.3042637432965503,114
marginal_2946,0.2987293526922385,114
marginal_35,0.27207649171005327,114
marginal_5658,0.44937632724386983,187
marginal_1801,0.4071527202140513,187
marginal_7900,0.37513946910650275,187
marginal_9956,0.36091792063558736,187
marginal_2638,0.3319126632794466,187
marginal_9474,0.22657387462336728,222
marginal_4352,0.19865005165720923,222
marginal_7900,0.17390421210060603,222
marginal_2072,0.16480549315086607,222
marginal_7460,0.13213600029631123,222
marginal_9729,0.5261630210590793,252
marginal_739,0.4641963073950651,252
marginal_7017,0.45912690110489335,252
marginal_2233,0.4588924807201165,252
marginal_4998,0.44222083123146655,252
marginal_1507,0.32966229007932446,370
marginal_8890,0.3085275340022738,370
marginal_5131,0.25788035031871465,370
marginal_871,0.2536102209291413,370
marginal_1589,0.24933854594951005,370
marginal_4998,0.5655752050053968,483
marginal_7017,0.5329469696237631,483
marginal_3367,0.48960914070848,483
marginal_7989,0.48768723333298736,483
marginal_2072,0.48262540750528504,483
marginal_8890,0.5249755545810999,484
marginal_871,0.5081598001337071,484
marginal_3527,0.4728853501120841,484
marginal_5131,0.4672852669965989,484
marginal_3723,0.4199150434131801,484
marginal_3527,0.5017716570920324,661
marginal_1403,0.47157392134903914,661
marginal_2755,0.2997695169716283,661
marginal_2129,0.28254653225072895,661
marginal_2945,0.2797705624048103,661
marginal_871,0.5284243857541452,739
marginal_4998,0.46665441043307754,739
marginal_252,0.4641963073950651,739
marginal_1714,0.46028531949302587,739
marginal_7017,0.45910544559769856,739
marginal_1086,0.3573226940027263,744
marginal_1790,0.3568269182933292,744
marginal_2072,0.34543230072613523,744
marginal_94,0.32432925841576776,744
marginal_8829,0.31313970517029094,744
marginal_8890,0.6754804310726575,871
marginal_7017,0.6612987214018372,871
marginal_1507,0.6270286053699976,871
marginal_3367,0.6236601390910633,871
marginal_2094,0.5619387644732277,871
marginal_1415,0.2843444146986769,1042
marginal_7739,0.2378948201811055,1042
marginal_7566,0.2339541398055723,1042
marginal_9052,0.22010827159546995,1042
marginal_9600,0.20761437939702285,1042
marginal_2470,0.387591575521406,1086
marginal_744,0.3573226940027263,1086
marginal_1507,0.3436440118743993,1086
marginal_3527,0.3258851517556044,1086
marginal_871,0.321090228666023,1086
marginal_9766,0.4494314927296122,1103
marginal_8703,0.4124595971604461,1103
marginal_2965,0.33071895526734585,1103
marginal_5439,0.324799719248849,1103
marginal_5814,0.324661868984597,1103
marginal_35,0.3259061664175271,1283
marginal_1718,0.2845364377247448,1283
marginal_9278,0.27495368478497445,1283
marginal_6910,0.2726085502294315,1283
marginal_3527,0.2567187005273352,1283
marginal_2755,0.651288381033401,1403
marginal_6673,0.5048448845657654,1403
marginal_8059,0.4811171170116019,1403
marginal_661,0.47157392134903914,1403
marginal_2034,0.4468046032930591,1403
marginal_8703,0.5497118896661223,1415
marginal_2946,0.5320698568168116,1415
marginal_9052,0.4911677113614689,1415
marginal_5439,0.28825315662692286,1415
marginal_1042,0.2843444146986769,1415
marginal_871,0.6270286053699976,1507
marginal_1714,0.5718665263282152,1507
marginal_8890,0.5165564374314761,1507
marginal_2094,0.5100477306608096,1507
marginal_7017,0.49441079297513035,1507
marginal_7017,0.6224465199967271,1589
marginal_871,0.5617633936359803,1589
marginal_6910,0.5168387709240446,1589
marginal_8890,0.4870603002576669,1589
marginal_3527,0.46541617911597677,1589
marginal_1714,0.3983417603678797,1619
marginal_8703,0.36361042172399144,1619
marginal_4998,0.3536598352930981,1619
marginal_7017,0.35182717722996054,1619
marginal_1790,0.3171283439239175,1619
marginal_6673,0.37223320356994954,1697
marginal_3635,0.3090184522335928,1697
marginal_7016,0.2731684906566876,1697
marginal_8244,0.2423045143306082,1697
marginal_5636,0.2204741579870976,1697
marginal_7017,0.5885464994029848,1714
marginal_1507,0.5718665263282152,1714
marginal_4998,0.5491658760787684,1714
marginal_8890,0.5297945240647176,1714
marginal_3367,0.5249230779681794,1714
marginal_4998,0.474155411402075,1718
marginal_2094,0.4419806515205756,1718
marginal_2980,0.4296568940082694,1718
marginal_3367,0.40948259403188375,1718
marginal_3527,0.3937596609752928,1718
marginal_3367,0.4724290819431169,1790
marginal_2072,0.45902329554526344,1790
marginal_7016,0.4542862843021526,1790
marginal_1714,0.4472270227139916,1790
marginal_7739,0.44545310063199095,1790
marginal_1801,0.5042430282426607,1791
marginal_7566,0.3721226640724775,1791
marginal_5892,0.3694875871873653,1791
marginal_3723,0.3001251483196277,1791
marginal_187,0.2736249447239632,1791
marginal_4421,0.38560907992584254,1792
marginal_4352,0.2249489751739724,1792
marginal_2638,0.1854019342629334,1792
marginal_7682,0.17257819307460845,1792
marginal_8967,0.14367773238939302,1792
marginal_3527,0.4390700096106172,1800
marginal_1589,0.39589212384426126,1800
marginal_6910,0.37098505560050893,1800
marginal_484,0.36922161964967876,1800
marginal_4767,0.36749603809932524,1800
marginal_1791,0.5042430282426607,1801
marginal_187,0.4071527202140513,1801
marginal_2638,0.3294926724086104,1801
marginal_4352,0.261777405518937,1801
marginal_3039,0.23869086105335804,1801
marginal_9160,0.531679943038206,2018
marginal_2461,0.48288041225816625,2018
marginal_3849,0.34146880385883815,2018
marginal_44,0.3391913859772131,2018
marginal_2575,0.33043682031173977,2018
marginal_2755,0.47617006339317286,2034
marginal_1403,0.4468046032930591,2034
marginal_1714,0.4004650000971197,2034
marginal_8059,0.35821399309987617,2034
marginal_1507,0.35583684586021747,2034
marginal_5193,0.6083892095928756,2072
marginal_3367,0.5524900688388349,2072
marginal_4998,0.5396376323567166,2072
marginal_7017,0.5281700183205001,2072
marginal_9729,0.5002709279493757,2072
marginal_3527,0.6219145606366849,2094
marginal_7017,0.5783372384049762,2094
marginal_871,0.5619387644732277,2094
marginal_3367,0.5554774450970101,2094
marginal_4998,0.5407822406539096,2094
marginal_9729,0.4986671914052562,2129
marginal_7017,0.47020920948401845,2129
marginal_3527,0.4538111319410348,2129
marginal_3367,0.4534219905774247,2129
marginal_4998,0.45061466695861924,2129
marginal_8467,0.5327457143848641,2233
marginal_4732,0.5125364029322538,2233
marginal_9849,0.5055714989635699,2233
marginal_252,0.4588924807201165,2233
marginal_3893,0.4188916049307218,2233
marginal_1589,0.38447626293555287,2378
marginal_6910,0.3524097371962603,2378
marginal_8244,0.3441361597823802,2378
marginal_3036,0.3275967505760605,2378
marginal_4767,0.3230815617018541,2378
marginal_4998,0.48707796833515427,2461
marginal_2018,0.48288041225816625,2461
marginal_3367,0.47964331876558824,2461
marginal_6412,0.4763083613896563,2461
marginal_871,0.45216659829473965,2461
marginal_44,0.47248257261255233,2470
marginal_3527,0.41086529354111595,2470
marginal_6412,0.40032540770790354,2470
